"","Player_Id","Player_Name","hard_Hitting_Ability_17","Finisher_17","Fast_Scoring_ability_17","Consistency_bat_17","RunsBetweenWicket_17","hard_Hitting_Ability_17_16","Finisher_17_16","Fast_Scoring_ability_17_16","Consistency_bat_17_16","RunsBetweenWicket_17_16","hard_Hitting_Ability_17_16_15","Finisher_17_16_15","Fast_Scoring_ability_17_16_15","Consistency_bat_17_16_15","RunsBetweenWicket_17_16_15","Economy_17","Wicket_Taking_Ability_17","Ball_Consistency_17","Crucial_Wicket_Taking_Ability_17","Short_Performance_Index_17","Economy_17_16","Wicket_Taking_Ability_17_16","Ball_Consistency_17_16","Crucial_Wicket_Taking_Ability_17_16","Short_Performance_Index_17_16","Economy_17_16_15","Wicket_Taking_Ability_17_16_15","Ball_Consistency_17_16_15","Crucial_Wicket_Taking_Ability_17_16_15","Short_Performance_Index_17_16_15"
"224",224,"MJ Lumb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",225,"DR Martyn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",226,"S Narwal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",227,"AB Barath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",228,"Bipul Sharma",0.56,0.666666666666667,1.24,31,0.772727272727273,0.6,0.714285714285714,1.64,41,1.18181818181818,0.576923076923077,0.625,1.59615384615385,41.5,1.15217391304348,8.1,33.3333333333333,45,0,0.428571428571429,8.47826086956522,30.6666666666667,43.3333333333333,0,0.461538461538462,8.23008849557522,25.1111111111111,34.4444444444444,0,0.5625
"229",229,"FY Fazal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",230,"AC Voges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",231,"MD Mishra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",232,"UT Yadav",0,1,0.769230769230769,Inf,0.769230769230769,0,0.666666666666667,1,19,1,1.42857142857143,0.666666666666667,1.37142857142857,24,-0.08,9.27631578947368,17.8823529411765,27.6470588235294,0.0714285714285714,1,9.46895074946467,17.2962962962963,27.2962962962963,0.0434782608695652,1.04545454545455,9.3806275579809,19.8108108108108,30.972972972973,0.0285714285714286,0.970588235294118
"233",233,"J Theron",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,Inf,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1538461538462,26,44,0,1
"234",234,"SJ Srivastava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",235,"R Sharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",236,"Mandeep Singh",0.606741573033708,0,1.0561797752809,18.8,0.522875816993464,1.17977528089888,-0.1,1.0561797752809,18.8,-0.161764705882353,1.35714285714286,0,1.23214285714286,21.5625,-0.17156862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",237,"KM Jadhav",0.824742268041237,0.153846153846154,1.37628865979381,33.375,0.672955974842767,1.18942731277533,0.3125,1.36123348017621,38.625,0.225433526011561,1.16216216216216,0.321428571428571,1.34594594594595,31.125,0.23943661971831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",238,"SW Tait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",239,"KB Arun Karthik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",240,"KAJ Roach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",241,"PD Collingwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",242,"CK Langeveldt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",243,"VS Malik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",244,"A Mithun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",245,"AP Dole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",246,"AN Ahmed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.666666666666667,2,10,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0526315789474,76,140,0,0.333333333333333
"247",247,"RS Sodhi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",248,"DE Bollinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",249,"S Sriram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",250,"B Sumanth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",251,"C Madan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",252,"AG Paunikar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",253,"MR Marsh",NA,NA,NA,NA,NA,0,0,0.636363636363636,7,0.636363636363636,0,0,0.636363636363636,7,0.636363636363636,NA,NA,NA,NA,NA,5.01818181818182,13.75,11.5,0,1.33333333333333,5.01818181818182,13.75,11.5,0,1.33333333333333
"254",254,"AJ Finch",1.12631578947368,0.0769230769230769,1.57894736842105,25,0.589041095890411,1.39720558882236,0.2,1.38323353293413,34.65,-0.0193905817174515,1.38576779026217,0.214285714285714,1.34082397003745,32.5454545454545,-0.0621761658031088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",255,"STR Binny",0.545454545454545,0.285714285714286,1.01298701298701,15.6,0.529411764705882,0.932203389830508,0.25,1.19491525423729,17.625,0.322916666666667,0.962566844919786,0.3,1.14973262032086,19.5454545454545,0.231788079470199,8.27027027027027,9.25,12.75,0,1,7.95744680851064,28.2,37.4,0,0.333333333333333,7.8,28.8888888888889,37.5555555555556,0,0.36
"256",256,"Harmeet Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",257,"IR Jaggi",0.3,0.5,0.825,33,0.567567567567568,0.75,0.5,0.825,33,0.0882352941176471,0.75,0.5,0.825,33,0.0882352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",258,"DT Christian",0.961538461538462,0.333333333333333,1.51923076923077,15.8,0.69047619047619,0.961538461538462,0.333333333333333,1.51923076923077,15.8,0.69047619047619,0.961538461538462,0.333333333333333,1.51923076923077,15.8,0.69047619047619,7.63855421686747,22.6363636363636,28.8181818181818,0,0.846153846153846,7.63855421686747,22.6363636363636,28.8181818181818,0,0.846153846153846,7.63855421686747,22.6363636363636,28.8181818181818,0,0.846153846153846
"259",259,"RV Gomez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",260,"MA Agarwal",0.413793103448276,0,0.896551724137931,8.66666666666667,0.538461538461538,1.09090909090909,0,0.963636363636364,8.83333333333333,-0.162790697674419,1.19834710743802,0,1.09917355371901,17.7333333333333,-0.130434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",261,"AUK Pathan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",262,"UBT Chand",NA,NA,NA,NA,NA,0,0,0,0,0,1.38297872340426,0,1.08510638297872,17,-0.411764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",263,"DJ Jacobs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",264,"Sunny Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",265,"NJ Rimmington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",266,"AL Menaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",267,"WD Parnell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",268,"JJ van der Wath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",269,"R Ninan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",270,"S Aravind",0.2,0.5,0.8,10.6666666666667,0.631578947368421,0.5,0.5,0.8,10.6666666666667,0.333333333333333,0.48780487804878,0.571428571428571,0.780487804878049,10.6666666666667,0.324324324324324,9.12631578947368,38,57.8,0,0.5,8.51612903225806,23.25,33,0,0.842105263157895,8.24066390041494,20.0833333333333,27.5833333333333,0.0416666666666667,0.869565217391304
"271",271,"MS Wade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",272,"TD Paine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",273,"SB Wagh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",274,"AC Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",275,"JEC Franklin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",276,"Shakib Al Hasan",0,1,1,Inf,1,0.642201834862385,0.375,1.05504587155963,23,0.473684210526316,0.851063829787234,0.272727272727273,1.0709219858156,21.5714285714286,0.264957264957265,12.3333333333333,Inf,Inf,0,0,8.42307692307692,41.6,58.4,0,0.5,8.48484848484848,33,46.6666666666667,0,0.642857142857143
"277",277,"DH Yagnik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",278,"S Randiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",279,"BJ Haddin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",280,"NLTC Perera",NA,NA,NA,NA,NA,0.721649484536082,0.3,1.54639175257732,21.4285714285714,0.963855421686747,0.625,0.25,1.44642857142857,18,0.938775510204082,NA,NA,NA,NA,NA,9.77227722772277,22.4444444444444,36.5555555555556,0,0.818181818181818,9.6652719665272,23.9,38.5,0,0.769230769230769
"281",281,"NL McCullum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",282,"JE Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",283,"J Syed Mohammad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",284,"RN ten Doeschate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.888888888888889,0,1.35555555555556,20.3333333333333,0.567567567567568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28571428571429,Inf,Inf,0,0
"285",285,"TR Birt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",286,"AG Murtaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",287,"Harpreet Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",288,"M Klinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",289,"AC Blizzard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",290,"I Malhotra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",291,"L Ablish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",292,"CA Ingram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",293,"S Nadeem",0,0,0.222222222222222,0.666666666666667,0.222222222222222,0,0.25,0.214285714285714,1,0.214285714285714,0,0.2,0.238095238095238,1.25,0.238095238095238,6.65454545454546,18.3333333333333,20.3333333333333,0,0.857142857142857,7.46268656716418,25.125,31.25,0,0.727272727272727,7.22448979591837,30.625,36.875,0,0.615384615384615
"294",294,"P Parameswaran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",295,"CJ Ferguson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
